-1.00000000,-0.99901913
-1.00000000,-0.99981137
-1.00000000,-1.00060215
-1.00000000,-1.00066417
-1.00000000,-1.00053934
-1.00000000,-1.00046512
-1.00000000,-0.99981955
-1.00000000,-1.00013568
-1.00000000,-1.00071622
-1.00000000,-1.00084609
-1.00000000,-0.99998175
-1.00000000,-1.00054509
-1.00000000,-1.00013968
-1.00000000,-1.00041890
-1.00000000,-1.00029565
-1.00000000,-1.00044371
-1.00000000,-0.99978618
-1.00000000,-0.99997553
-1.00000000,-1.00022537
-1.00000000,-1.00084300
-1.00000000,-1.00048482
-1.00000000,-1.00115313
-1.00000000,-1.00142123
-1.00000000,-1.00097873
-1.00000000,-1.00108283
-1.00000000,-1.00086671
-1.00000000,-1.00100915
-1.00000000,-1.00088823
-1.00000000,-1.00128290
-1.00000000,-0.99998492
-1.00000000,-1.00090268
-1.00000000,-1.00141318
-1.00000000,-1.00032413
-1.00000000,-1.00133874
-1.00000000,-1.00054431
-1.00000000,-1.00090453
-1.00000000,-0.99984709
-1.00000000,-0.99882866
-1.00000000,-0.99928155
-1.00000000,-0.99853894
-1.00000000,-0.99872284
-1.00000000,-1.00005833
-1.00000000,-1.00001629
-1.00000000,-1.00049324
-1.00000000,-0.99894001
-1.00000000,-0.99982443
-1.00000000,-1.00104728
-1.00000000,-0.99997739
-1.00000000,-1.00071251
-1.00000000,-1.00020318
-1.00000000,-1.00101235
-1.00000000,-0.99994719
-1.00000000,-1.00148447
-1.00000000,-1.00093398
-1.00000000,-1.00061923
-1.00000000,-1.00132425
-1.00000000,-1.00075228
-1.00000000,-1.00023711
-1.00000000,-1.00033301
-1.00000000,-1.00120729
-1.00000000,-1.00042288
-1.00000000,-0.99977665
-1.00000000,-1.00107159
-1.00000000,-1.00025754
-1.00000000,-1.00023254
-1.00000000,-1.00035507
-1.00000000,-1.00041279
-1.00000000,-1.00153118
-1.00000000,-1.00058062
-1.00000000,-0.99979562
-1.00000000,-0.99962911
-1.00000000,-0.99914374
-1.00000000,-0.99990805
-1.00000000,-0.99939252
-1.00000000,-1.00141884
-1.00000000,-0.99914969
-1.00000000,-1.00026045
-1.00000000,-0.99968017
-1.00000000,-1.00048341
-1.00000000,-1.00115840
-1.00000000,-0.99868995
-1.00000000,-1.00033026
-1.00000000,-0.99919843
-1.00000000,-0.99868192
-1.00000000,-0.99919075
-1.00000000,-0.99884968
-1.00000000,-0.99925462
-1.00000000,-0.99949605
-1.00000000,-0.99863580
-1.00000000,-0.99987692
