0.00000000,0.00110723
0.00500200,0.00612230
0.01000400,0.00944028
0.01500600,0.01585754
0.02000800,0.01960048
0.02501000,0.02530347
0.03001200,0.03058508
0.03501400,0.03556599
0.04001600,0.04051751
0.04501800,0.04414869
0.05002000,0.05105534
0.05502200,0.05519044
0.06002400,0.06006320
0.06502600,0.06537444
0.07002800,0.06986463
0.07503000,0.07522206
0.08003200,0.08011990
0.08503400,0.08470407
0.09003600,0.08911731
0.09503800,0.09515571
0.10004000,0.09981253
0.10504200,0.10415868
0.11004400,0.10984200
0.11504600,0.11436992
0.12004800,0.11943758
0.12505000,0.12405687
0.13005200,0.13035090
0.13505400,0.13425178
0.14005600,0.14020946
0.14505800,0.14366257
0.15006000,0.15021195
0.15506200,0.15459835
0.16006400,0.15927961
0.16506600,0.16553269
0.17006800,0.17195176
0.17507000,0.17540347
0.18007200,0.17906747
0.18507400,0.18479836
0.19007600,0.18981486
0.19507800,0.19416197
0.20008000,0.20007386
0.20508200,0.20464037
0.21008400,0.20877013
0.21508600,0.21435236
0.22008800,0.21942792
0.22509000,0.22513715
0.23009200,0.23080361
0.23509400,0.23651407
0.24009600,0.24022042
0.24509800,0.24522806
0.25010000,0.24951863
0.25510200,0.25439184
0.26010400,0.25985429
0.26510600,0.26508703
0.27010800,0.27031434
0.27511000,0.27552530
0.28011200,0.28043341
0.28511400,0.28552093
0.29011600,0.29132650
0.29511800,0.29639356
0.30012000,0.30132800
0.30512200,0.30622700
0.31012400,0.31155848
0.31512600,0.31515301
0.32012800,0.32233342
0.32513000,0.32643108
0.33013200,0.33171526
0.33513400,0.33714511
0.34013600,0.34135901
0.34513800,0.34584763
0.35014000,0.34917231
0.35514200,0.35473059
0.36014400,0.36093966
0.36514600,0.36709160
0.37014800,0.37149397
0.37515000,0.37577897
0.38015200,0.38059055
0.38515400,0.38508940
0.39015600,0.39021524
0.39515800,0.39559185
0.40016000,0.40095898
0.40516200,0.40532090
0.41016400,0.40998414
0.41516600,0.41571405
0.42016800,0.41864385
0.42517000,0.42479510
0.43017200,0.43029100
0.43517400,0.43561373
0.44017600,0.44119890
0.44517800,0.44593857
0.45018000,0.45166600
0.45518200,0.45487470
0.46018400,0.46003711
0.46518600,0.46581043
0.47018800,0.47095977
0.47519000,0.47553297
0.48019200,0.48213729
0.48519400,0.48627187
0.49019600,0.49101988
0.49519800,0.49497921
0.50020000,0.50136450
0.50520200,0.50634604
0.51020400,0.51175970
0.51520600,0.51731683
0.52020800,0.52146624
0.52521000,0.52655612
0.53021200,0.53106908
0.53521400,0.53489597
0.54021600,0.54022164
0.54521800,0.54448287
0.55022000,0.54913113
0.55522200,0.55452547
0.56022400,0.56044140
0.56522600,0.56536891
0.57022800,0.56994552
0.57523000,0.57500531
0.58023200,0.58063336
0.58523400,0.58451778
0.59023600,0.59128460
0.59523800,0.59484772
0.60024000,0.59998412
0.60524200,0.60557081
0.61024400,0.60983029
0.61524600,0.61592775
0.62024800,0.62143895
0.62525000,0.62676466
0.63025200,0.63099175
0.63525400,0.63559552
0.64025600,0.64062032
0.64525800,0.64442615
0.65026000,0.64928213
0.65526200,0.65530282
0.66026400,0.65990423
0.66526600,0.66491347
0.67026800,0.67020132
0.67527000,0.67601807
0.68027200,0.68047478
0.68527400,0.68472798
0.69027600,0.69018932
0.69527800,0.69444986
0.70028000,0.69968293
0.70528200,0.70385822
0.71028400,0.70834886
0.71528600,0.71377752
0.72028800,0.71904556
0.72529000,0.72350080
0.73029200,0.72824962
0.73529400,0.73423932
0.74029600,0.73918374
0.74529800,0.74399300
0.75030000,0.75093451
0.75530200,0.75463785
0.76030400,0.76043279
0.76530600,0.76466566
0.77030800,0.77008421
0.77531000,0.77541983
0.78031200,0.78028869
0.78531400,0.78547271
0.79031600,0.79131410
0.79531800,0.79588595
0.80032000,0.80235025
0.80532200,0.80618290
0.81032400,0.81199001
0.81532600,0.81579737
0.82032800,0.82061693
0.82533000,0.82608488
0.83033200,0.83066764
0.83533400,0.83568019
0.84033600,0.84095816
0.84533800,0.84650343
0.85034000,0.85072637
0.85534200,0.85715675
0.86034400,0.86229976
0.86534600,0.86583192
0.87034800,0.87010779
0.87535000,0.87598908
0.88035200,0.88078986
0.88535400,0.88534548
0.89035600,0.89020431
0.89535800,0.89633013
0.90036000,0.90242853
0.90536200,0.90692567
0.91036400,0.91090010
0.91536600,0.91569373
0.92036800,0.92009334
0.92537000,0.92481007
0.93037200,0.93095900
0.93537400,0.93544693
0.94037600,0.94043372
0.94537800,0.94516715
0.95038000,0.95111730
0.95538200,0.95515025
0.96038400,0.96066971
0.96538600,0.96524095
0.97038800,0.97061485
0.97539000,0.97554635
0.98039200,0.98082480
0.98539400,0.98520362
0.99039600,0.99078734
0.99539800,0.99569820
0.99960000,1.00026652
0.99459800,0.99503356
0.98959600,0.99101080
0.98459400,0.98428020
0.97959200,0.97915437
0.97459000,0.97530101
0.96958800,0.97029566
0.96458600,0.96449666
0.95958400,0.95994560
0.95458200,0.95501404
0.94958000,0.94913331
0.94457800,0.94456658
0.93957600,0.93994051
0.93457400,0.93527900
0.92957200,0.93046695
0.92457000,0.92578332
0.91956800,0.92026449
0.91456600,0.91511393
0.90956400,0.91071581
0.90456200,0.90574271
0.89956000,0.89993600
0.89455800,0.89456051
0.88955600,0.89002983
0.88455400,0.88455390
0.87955200,0.88028385
0.87455000,0.87461859
0.86954800,0.87103070
0.86454600,0.86576721
0.85954400,0.86090867
0.85454200,0.85541961
0.84954000,0.84985874
0.84453800,0.84426557
0.83953600,0.84004845
0.83453400,0.83487360
0.82953200,0.82950121
0.82453000,0.82505888
0.81952800,0.81972475
0.81452600,0.81463440
0.80952400,0.80967021
0.80452200,0.80479922
0.79952000,0.79988195
0.79451800,0.79439448
0.78951600,0.78962370
0.78451400,0.78507720
0.77951200,0.78068464
0.77451000,0.77508626
0.76950800,0.77014658
0.76450600,0.76490667
0.75950400,0.75999961
0.75450200,0.75491501
0.74950000,0.74900370
0.74449800,0.74513836
0.73949600,0.73991428
0.73449400,0.73508121
0.72949200,0.72946980
0.72449000,0.72444096
0.71948800,0.71842246
0.71448600,0.71383556
0.70948400,0.70890732
0.70448200,0.70522071
0.69948000,0.70015538
0.69447800,0.69511376
0.68947600,0.68913757
0.68447400,0.68530714
0.67947200,0.68053183
0.67447000,0.67584720
0.66946800,0.67005832
0.66446600,0.66501937
0.65946400,0.65977730
0.65446200,0.65467280
0.64946000,0.64889314
0.64445800,0.64397414
0.63945600,0.63842834
0.63445400,0.63306160
0.62945200,0.62965076
0.62445000,0.62495552
0.61944800,0.61891041
0.61444600,0.61435301
0.60944400,0.60806433
0.60444200,0.60367470
0.59944000,0.59978226
0.59443800,0.59455509
0.58943600,0.58902143
0.58443400,0.58412706
0.57943200,0.57834635
0.57443000,0.57435810
0.56942800,0.56683949
0.56442600,0.56290934
0.55942400,0.55887726
0.55442200,0.55345972
0.54942000,0.54901136
0.54441800,0.54462705
0.53941600,0.54091120
0.53441400,0.53491532
0.52941200,0.53041159
0.52441000,0.52520050
0.51940800,0.51974318
0.51440600,0.51470594
0.50940400,0.51094942
0.50440200,0.50527727
0.49940000,0.50120151
0.49439800,0.49500380
0.48939600,0.49033227
0.48439400,0.48504767
0.47939200,0.48055449
0.47439000,0.47634593
0.46938800,0.47111737
0.46438600,0.46548593
0.45938400,0.45949565
0.45438200,0.45542934
0.44938000,0.44975959
0.44437800,0.44529427
0.43937600,0.44015304
0.43437400,0.43483756
0.42937200,0.43013746
0.42437000,0.42426969
0.41936800,0.41901493
0.41436600,0.41442856
0.40936400,0.40946548
0.40436200,0.40521139
0.39936000,0.40017980
0.39435800,0.39540226
0.38935600,0.38949612
0.38435400,0.38373854
0.37935200,0.38071668
0.37435000,0.37575232
0.36934800,0.37040178
0.36434600,0.36615845
0.35934400,0.35894582
0.35434200,0.35394425
0.34934000,0.34817380
0.34433800,0.34339297
0.33933600,0.33903960
0.33433400,0.33542885
0.32933200,0.32982003
0.32433000,0.32374876
0.31932800,0.31950648
0.31432600,0.31415711
0.30932400,0.31116744
0.30432200,0.30562818
0.29932000,0.29923497
0.29431800,0.29514353
0.28931600,0.29038320
0.28431400,0.28436655
0.27931200,0.28053026
0.27431000,0.27415315
0.26930800,0.26977847
0.26430600,0.26502469
0.25930400,0.25819040
0.25430200,0.25553384
0.24930000,0.24964398
0.24429800,0.24466818
0.23929600,0.23923325
0.23429400,0.23466638
0.22929200,0.22982670
0.22429000,0.22507694
0.21928800,0.22135692
0.21428600,0.21603964
0.20928400,0.20973008
0.20428200,0.20553191
0.19928000,0.19974432
0.19427800,0.19511394
0.18927600,0.19065367
0.18427400,0.18490915
0.17927200,0.17928341
0.17427000,0.17438761
0.16926800,0.17018483
0.16426600,0.16459677
0.15926400,0.16053670
0.15426200,0.15518568
0.14926000,0.14997792
0.14425800,0.14385606
0.13925600,0.13875228
0.13425400,0.13385839
0.12925200,0.13022230
0.12425000,0.12453081
0.11924800,0.12004705
0.11424600,0.11561285
0.10924400,0.11039834
0.10424200,0.10489769
0.09924000,0.09914842
0.09423800,0.09397761
0.08923600,0.09025148
0.08423400,0.08451655
0.07923200,0.07946332
0.07423000,0.07496018
0.06922800,0.07032830
0.06422600,0.06642085
0.05922400,0.06014336
0.05422200,0.05483354
0.04922000,0.05044730
0.04421800,0.04471477
0.03921600,0.03985066
0.03421400,0.03591274
0.02921200,0.02882704
0.02421000,0.02507472
0.01920800,0.02039744
0.01420600,0.01499013
0.00920400,0.01095464
0.00420200,0.00403159
-0.00080000,-0.00063040
-0.00580200,-0.00494973
-0.01080400,-0.01022522
-0.01580600,-0.01523189
-0.02080800,-0.02012341
-0.02581000,-0.02704593
-0.03081200,-0.03212535
-0.03581400,-0.03558170
-0.04081600,-0.04148456
-0.04581800,-0.04664750
-0.05082000,-0.05018424
-0.05582200,-0.05540816
-0.06082400,-0.06131387
-0.06582600,-0.06459358
-0.07082800,-0.07172770
-0.07583000,-0.07464050
-0.08083200,-0.07982959
-0.08583400,-0.08524429
-0.09083600,-0.09008618
-0.09583800,-0.09508932
-0.10084000,-0.10232195
-0.10584200,-0.10582756
-0.11084400,-0.10983369
-0.11584600,-0.11582602
-0.12084800,-0.12061514
-0.12585000,-0.12388636
-0.13085200,-0.12950403
-0.13585400,-0.13596916
-0.14085600,-0.13995115
-0.14585800,-0.14484344
-0.15086000,-0.15019532
-0.15586200,-0.15618331
-0.16086400,-0.16125392
-0.16586600,-0.16563420
-0.17086800,-0.16967798
-0.17587000,-0.17573507
-0.18087200,-0.18054529
-0.18587400,-0.18596546
-0.19087600,-0.19131009
-0.19587800,-0.19641547
-0.20088000,-0.20126047
-0.20588200,-0.20698399
-0.21088400,-0.21215650
-0.21588600,-0.21617283
-0.22088800,-0.22136499
-0.22589000,-0.22671260
-0.23089200,-0.23207576
-0.23589400,-0.23640026
-0.24089600,-0.24014196
-0.24589800,-0.24588893
-0.25090000,-0.25071291
-0.25590200,-0.25527587
-0.26090400,-0.26121499
-0.26590600,-0.26806045
-0.27090800,-0.27241364
-0.27591000,-0.27640117
-0.28091200,-0.28196711
-0.28591400,-0.28666672
-0.29091600,-0.29261033
-0.29591800,-0.29726427
-0.30092000,-0.30130158
-0.30592200,-0.30565652
-0.31092400,-0.31119021
-0.31592600,-0.31568688
-0.32092800,-0.32056844
-0.32593000,-0.32744840
-0.33093200,-0.33151426
-0.33593400,-0.33684553
-0.34093600,-0.34202348
-0.34593800,-0.34625036
-0.35094000,-0.35090848
-0.35594200,-0.35721600
-0.36094400,-0.36196177
-0.36594600,-0.36719356
-0.37094800,-0.37124480
-0.37595000,-0.37537153
-0.38095200,-0.38037431
-0.38595400,-0.38515070
-0.39095600,-0.39027056
-0.39595800,-0.39539513
-0.40096000,-0.40079824
-0.40596200,-0.40597447
-0.41096400,-0.41088383
-0.41596600,-0.41561188
-0.42096800,-0.42123662
-0.42597000,-0.42666783
-0.43097200,-0.43235479
-0.43597400,-0.43532210
-0.44097600,-0.43972241
-0.44597800,-0.44523763
-0.45098000,-0.45168923
-0.45598200,-0.45659796
-0.46098400,-0.46147857
-0.46598600,-0.46571765
-0.47098800,-0.47180393
-0.47599000,-0.47643472
-0.48099200,-0.48101627
-0.48599400,-0.48621150
-0.49099600,-0.49132093
-0.49599800,-0.49454882
-0.50100000,-0.50131748
-0.50600200,-0.50456879
-0.51100400,-0.51033486
-0.51600600,-0.51636396
-0.52100800,-0.52039685
-0.52601000,-0.52514063
-0.53101200,-0.52977716
-0.53601400,-0.53439634
-0.54101600,-0.54057807
-0.54601800,-0.54600610
-0.55102000,-0.55175264
-0.55602200,-0.55584365
-0.56102400,-0.56043382
-0.56602600,-0.56596737
-0.57102800,-0.57186683
-0.57603000,-0.57599849
-0.58103200,-0.58082497
-0.58603400,-0.58604628
-0.59103600,-0.59044613
-0.59603800,-0.59481140
-0.60104000,-0.60108205
-0.60604200,-0.60679329
-0.61104400,-0.61162982
-0.61604600,-0.61694136
-0.62104800,-0.62039830
-0.62605000,-0.62591277
-0.63105200,-0.63196801
-0.63605400,-0.63572928
-0.64105600,-0.64204419
